GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    7897 2002  3 18 10 22 53 177  4.8175    171.10228    898.15894    842.23138      0.04182      7.90650      4.36718    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42374  -0.01359  -1.00000
    7899 2002  3 18 10 23  2 812  4.8177    171.10551    898.29773    842.35349      0.04180      7.88363      4.36248    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42304  -0.01359  -1.00000
    7901 2002  3 18 10 23 12 447  4.8178    171.10874    898.43654    842.47580      0.04177      7.86451      4.35908    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42234  -0.01359  -1.00000
    7903 2002  3 18 10 23 22  83  4.8180    171.11199    898.57497    842.59817      0.04173      7.84982      4.35946    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42164  -0.01359  -1.00000
    7905 2002  3 18 10 23 31 719  4.8181    171.11524    898.71283    842.72024      0.04168      7.83920      4.35986    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42094  -0.01359  -1.00000
    7907 2002  3 18 10 23 41 356  4.8183    171.11851    898.85017    842.84223      0.04164      7.83265      4.35944    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.42023  -0.01359  -1.00000
    7909 2002  3 18 10 23 50 993  4.8184    171.12178    898.98723    842.96406      0.04159      7.83052      4.35827    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41953  -0.01359  -1.00000
    7911 2002  3 18 10 24  0 630  4.8186    171.12507    899.12425    843.08609      0.04153      7.83005      4.35418    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41883  -0.01359  -1.00000
    7913 2002  3 18 10 24 10 267  4.8187    171.12838    899.26137    843.20834      0.04148      7.82820      4.34820    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41813  -0.01358  -1.00000
    7916 2002  3 18 10 24 24 724  4.8189    171.13336    899.46722    843.39184      0.04141      7.76529      4.33566    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41708  -0.01358  -1.00000
    7918 2002  3 18 10 24 34 362  4.8191    171.13669    899.60442    843.51446      0.04136      7.73465      4.32812    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41638  -0.01358  -1.00000
    7920 2002  3 18 10 24 44   0  4.8192    171.14003    899.74148    843.63726      0.04133      7.73232      4.32300    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41568  -0.01358  -1.00000
    7922 2002  3 18 10 24 53 639  4.8194    171.14339    899.87836    843.76038      0.04129      7.72007      4.31885    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41498  -0.01358  -1.00000
    7924 2002  3 18 10 25  3 277  4.8195    171.14676    900.01512    843.88363      0.04124      7.70543      4.31605    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41428  -0.01358  -1.00000
    7926 2002  3 18 10 25 12 917  4.8196    171.15014    900.15187    844.00729      0.04116      7.69184      4.31460    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41358  -0.01358  -1.00000
    7928 2002  3 18 10 25 22 556  4.8198    171.15353    900.28870    844.13112      0.04109      7.68305      4.31617    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41288  -0.01358  -1.00000
    7930 2002  3 18 10 25 32 196  4.8199    171.15693    900.42572    844.25523      0.04106      7.68116      4.32078    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41217  -0.01358  -1.00000
    7932 2002  3 18 10 25 41 836  4.8200    171.16035    900.56325    844.37921      0.04106      7.68663      4.32497    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41147  -0.01358  -1.00000
    7934 2002  3 18 10 25 51 476  4.8202    171.16377    900.70166    844.50314      0.04110      7.69726      4.32899    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41077  -0.01358  -1.00000
    7936 2002  3 18 10 26  1 117  4.8203    171.16720    900.84106    844.62690      0.04115      7.71477      4.33293    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.41007  -0.01357  -1.00000
    7938 2002  3 18 10 26 10 758  4.8205    171.17064    900.98123    844.75077      0.04118      7.73597      4.33455    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40937  -0.01357  -1.00000
    7940 2002  3 18 10 26 20 399  4.8206    171.17410    901.12198    844.87478      0.04118      7.73011      4.33343    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40867  -0.01357  -1.00000
    7942 2002  3 18 10 26 30  40  4.8207    171.17757    901.26262    844.99870      0.04114      7.75074      4.33045    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40797  -0.01357  -1.00000
    7945 2002  3 18 10 26 44 503  4.8209    171.18278    901.47232    845.18501      0.04106      7.72003      4.32763    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40692  -0.01357  -1.00000
    7947 2002  3 18 10 26 54 145  4.8211    171.18627    901.61117    845.30913      0.04104      7.74439      4.32658    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40621  -0.01357  -1.00000
    7949 2002  3 18 10 27  3 787  4.8212    171.18978    901.74956    845.43325      0.04103      7.75666      4.32794    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40551  -0.01357  -1.00000
    7951 2002  3 18 10 27 13 430  4.8213    171.19330    901.88785    845.55749      0.04101      7.76515      4.33115    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40481  -0.01357  -1.00000
    7953 2002  3 18 10 27 23  72  4.8215    171.19682    902.02625    845.68136      0.04098      7.77388      4.33609    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40411  -0.01357  -1.00000
    7955 2002  3 18 10 27 32 716  4.8216    171.20036    902.16487    845.80498      0.04091      7.78953      4.34363    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40341  -0.01357  -1.00000
    7957 2002  3 18 10 27 42 359  4.8217    171.20390    902.30381    845.92864      0.04082      7.81138      4.35326    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40271  -0.01357  -1.00000
    7959 2002  3 18 10 27 52   3  4.8219    171.20747    902.44321    846.05190      0.04071      7.83625      4.36346    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40201  -0.01357  -1.00000
    7961 2002  3 18 10 28  1 647  4.8220    171.21104    902.58322    846.17508      0.04061      7.86303      4.37427    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40131  -0.01356  -1.00000
    7963 2002  3 18 10 28 11 291  4.8221    171.21462    902.72387    846.29805      0.04052      7.89084      4.38452    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.40060  -0.01356  -1.00000
    7965 2002  3 18 10 28 20 935  4.8223    171.21822    902.86498    846.42095      0.04045      7.91901      4.39243    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39990  -0.01356  -1.00000
    7967 2002  3 18 10 28 30 580  4.8224    171.22182    903.00617    846.54382      0.04040      7.94632      4.39909    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39920  -0.01356  -1.00000
    7969 2002  3 18 10 28 40 225  4.8225    171.22544    903.14701    846.66668      0.04036      7.96619      4.40456    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39850  -0.01356  -1.00000
    7972 2002  3 18 10 28 54 693  4.8227    171.23089    903.35706    846.85102      0.04029      7.93872      4.40800    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39745  -0.01356  -1.00000
    7974 2002  3 18 10 29  4 338  4.8228    171.23454    903.49626    846.97398      0.04025      7.95207      4.41048    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39675  -0.01356  -1.00000
    7976 2002  3 18 10 29 13 984  4.8230    171.23819    903.63507    847.09699      0.04024      7.95819      4.41369    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39605  -0.01356  -1.00000
    7978 2002  3 18 10 29 23 631  4.8231    171.24185    903.77381    847.22009      0.04028      7.97097      4.41949    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39534  -0.01356  -1.00000
    7980 2002  3 18 10 29 33 277  4.8232    171.24552    903.91272    847.34300      0.04034      7.99203      4.42574    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39464  -0.01356  -1.00000
    7982 2002  3 18 10 29 42 924  4.8233    171.24918    904.05195    847.46561      0.04040      8.02067      4.43496    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39394  -0.01356  -1.00000
    7984 2002  3 18 10 29 52 570  4.8235    171.25284    904.19147    847.58807      0.04042      8.05600      4.44695    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39324  -0.01355  -1.00000
    7986 2002  3 18 10 30  2 217  4.8236    171.25649    904.33119    847.71001      0.04041      8.09687      4.45898    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39254  -0.01355  -1.00000
    7988 2002  3 18 10 30 11 865  4.8237    171.26014    904.47097    847.83176      0.04034      8.14175      4.46950    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39184  -0.01355  -1.00000
    7990 2002  3 18 10 30 21 512  4.8238    171.26380    904.61071    847.95311      0.04028      8.18868      4.47884    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39113  -0.01355  -1.00000
    7992 2002  3 18 10 30 31 160  4.8240    171.26745    904.75036    848.07452      0.04026      8.23214      4.48556    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.39043  -0.01355  -1.00000
    7994 2002  3 18 10 30 40 808  4.8241    171.27110    904.89013    848.19605      0.04028      8.27061      4.49085    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38973  -0.01355  -1.00000
    7996 2002  3 18 10 30 50 457  4.8242    171.27475    905.03065    848.31766      0.04031      8.29356      4.49205    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38903  -0.01355  -1.00000
    7998 2002  3 18 10 31  0 105  4.8243    171.27840    905.17223    848.43922      0.04031      8.26655      4.48937    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38833  -0.01355  -1.00000
    8001 2002  3 18 10 31 14 579  4.8245    171.28389    905.38572    848.62231      0.04016      8.30432      4.48728    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38728  -0.01355  -1.00000
    8003 2002  3 18 10 31 24 228  4.8247    171.28755    905.52781    848.74455      0.04001      8.30885      4.48410    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38657  -0.01355  -1.00000
    8005 2002  3 18 10 31 33 877  4.8248    171.29122    905.66919    848.86662      0.03986      8.29790      4.48497    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38587  -0.01355  -1.00000
    8007 2002  3 18 10 31 43 527  4.8249    171.29489    905.81198    848.98888      0.03976      8.28171      4.48601    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38517  -0.01355  -1.00000
    8009 2002  3 18 10 31 53 177  4.8251    171.29856    905.95831    849.11129      0.03971      8.26231      4.48858    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38447  -0.01354  -1.00000
    8011 2002  3 18 10 32  2 828  4.8252    171.30224    906.10412    849.23384      0.03967      8.25005      4.49325    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38377  -0.01354  -1.00000
    8013 2002  3 18 10 32 12 478  4.8254    171.30592    906.24873    849.35621      0.03962      8.24488      4.49747    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38306  -0.01354  -1.00000
    8015 2002  3 18 10 32 22 129  4.8255    171.30961    906.39248    849.47868      0.03955      8.24434      4.50049    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38236  -0.01354  -1.00000
    8017 2002  3 18 10 32 31 781  4.8256    171.31330    906.53620    849.60124      0.03948      8.24976      4.50268    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38166  -0.01354  -1.00000
    8019 2002  3 18 10 32 41 432  4.8258    171.31700    906.68115    849.72410      0.03941      8.25800      4.50232    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38096  -0.01354  -1.00000
    8021 2002  3 18 10 32 51  84  4.8259    171.32071    906.82737    849.84708      0.03936      8.26688      4.50067    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.38026  -0.01354  -1.00000
    8023 2002  3 18 10 33  0 736  4.8261    171.32441    906.97431    849.97041      0.03934      8.26640      4.49773    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37956  -0.01354  -1.00000
    8025 2002  3 18 10 33 10 388  4.8262    171.32813    907.12133    850.09375      0.03933      8.24864      4.49444    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37885  -0.01354  -1.00000
    8027 2002  3 18 10 33 20  41  4.8264    171.33185    907.26801    850.21762      0.03932      8.18782      4.48837    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37815  -0.01354  -1.00000
    8030 2002  3 18 10 33 34 520  4.8266    171.33744    907.48703    850.40427      0.03932      8.19334      4.47891    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37710  -0.01354  -1.00000
    8032 2002  3 18 10 33 44 174  4.8267    171.34118    907.63245    850.52931      0.03931      8.18768      4.47242    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37640  -0.01353  -1.00000
    8034 2002  3 18 10 33 53 828  4.8269    171.34492    907.77750    850.65450      0.03931      8.18126      4.46672    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37569  -0.01353  -1.00000
    8036 2002  3 18 10 34  3 482  4.8270    171.34866    907.92228    850.78003      0.03929      8.16604      4.46181    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37499  -0.01353  -1.00000
    8038 2002  3 18 10 34 13 136  4.8272    171.35242    908.06681    850.90566      0.03925      8.15206      4.45938    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37429  -0.01353  -1.00000
    8040 2002  3 18 10 34 22 790  4.8273    171.35618    908.21112    851.03134      0.03920      8.14106      4.45833    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37359  -0.01353  -1.00000
    8042 2002  3 18 10 34 32 445  4.8275    171.35995    908.35526    851.15725      0.03914      8.12684      4.45877    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37289  -0.01353  -1.00000
    8044 2002  3 18 10 34 42 101  4.8277    171.36373    908.49933    851.28331      0.03909      8.11125      4.45961    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37218  -0.01353  -1.00000
    8046 2002  3 18 10 34 51 756  4.8278    171.36751    908.64340    851.40917      0.03904      8.09578      4.46011    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37148  -0.01353  -1.00000
    8048 2002  3 18 10 35  1 412  4.8280    171.37131    908.78752    851.53520      0.03901      8.08744      4.45932    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37078  -0.01353  -1.00000
    8050 2002  3 18 10 35 11  68  4.8281    171.37510    908.93165    851.66127      0.03899      8.08591      4.45549    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.37008  -0.01353  -1.00000
    8052 2002  3 18 10 35 20 725  4.8283    171.37891    909.07572    851.78757      0.03896      8.05594      4.44949    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36938  -0.01353  -1.00000
    8054 2002  3 18 10 35 30 381  4.8284    171.38272    909.21972    851.91422      0.03893      8.03519      4.44338    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36867  -0.01353  -1.00000
    8056 2002  3 18 10 35 40  39  4.8286    171.38655    909.36377    852.04081      0.03888      8.01459      4.43546    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36797  -0.01352  -1.00000
    8059 2002  3 18 10 35 54 525  4.8288    171.39229    909.58036    852.23078      0.03878      7.99026      4.42657    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36692  -0.01352  -1.00000
    8061 2002  3 18 10 36  4 183  4.8290    171.39614    909.72537    852.35756      0.03873      7.97366      4.42342    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36621  -0.01352  -1.00000
    8063 2002  3 18 10 36 13 841  4.8291    171.39999    909.87092    852.48431      0.03868      7.95415      4.42236    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36551  -0.01352  -1.00000
    8065 2002  3 18 10 36 23 499  4.8293    171.40385    910.01683    852.61093      0.03864      7.93433      4.42397    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36481  -0.01352  -1.00000
    8067 2002  3 18 10 36 33 158  4.8295    171.40771    910.16283    852.73714      0.03859      7.91661      4.42851    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36411  -0.01352  -1.00000
    8069 2002  3 18 10 36 42 817  4.8296    171.41159    910.30864    852.86302      0.03855      7.90286      4.43255    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36341  -0.01352  -1.00000
    8071 2002  3 18 10 36 52 477  4.8298    171.41547    910.45408    852.98865      0.03850      7.89434      4.43601    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36270  -0.01352  -1.00000
    8073 2002  3 18 10 37  2 137  4.8300    171.41936    910.59915    853.11402      0.03843      7.89237      4.43870    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36200  -0.01352  -1.00000
    8075 2002  3 18 10 37 11 797  4.8301    171.42326    910.74392    853.23937      0.03836      7.89927      4.44155    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36130  -0.01352  -1.00000
    8077 2002  3 18 10 37 21 457  4.8303    171.42716    910.88854    853.36445      0.03827      7.90774      4.44153    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.36060  -0.01352  -1.00000
    8079 2002  3 18 10 37 31 118  4.8304    171.43108    911.03312    853.48962      0.03820      7.86716      4.43848    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35989  -0.01352  -1.00000
    8081 2002  3 18 10 37 40 779  4.8306    171.43500    911.17765    853.61516      0.03814      7.86810      4.43655    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35919  -0.01351  -1.00000
    8083 2002  3 18 10 37 50 441  4.8308    171.43893    911.32204    853.74068      0.03811      7.88626      4.43333    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35849  -0.01351  -1.00000
    8085 2002  3 18 10 38  0 103  4.8309    171.44287    911.46617    853.86646      0.03811      7.89852      4.43116    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35778  -0.01351  -1.00000
    8088 2002  3 18 10 38 14 596  4.8312    171.44879    911.68173    854.05519      0.03813      7.92928      4.43285    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35673  -0.01351  -1.00000
    8090 2002  3 18 10 38 24 258  4.8313    171.45275    911.82503    854.18111      0.03813      7.95679      4.43716    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35603  -0.01351  -1.00000
    8092 2002  3 18 10 38 33 921  4.8315    171.45671    911.96810    854.30709      0.03809      7.98816      4.44374    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35533  -0.01351  -1.00000
    8094 2002  3 18 10 38 43 585  4.8317    171.46069    912.11107    854.43288      0.03804      8.02224      4.45179    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35462  -0.01351  -1.00000
    8096 2002  3 18 10 38 53 248  4.8318    171.46467    912.25404    854.55852      0.03798      8.05872      4.45858    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35392  -0.01351  -1.00000
    8098 2002  3 18 10 39  2 912  4.8320    171.46866    912.39708    854.68420      0.03793      8.09830      4.46461    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35322  -0.01351  -1.00000
    8100 2002  3 18 10 39 12 576  4.8322    171.47265    912.54016    854.80981      0.03789      8.13785      4.46873    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35251  -0.01351  -1.00000
    8102 2002  3 18 10 39 22 241  4.8323    171.47666    912.68328    854.93577      0.03783      8.17129      4.47174    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35181  -0.01351  -1.00000
    8104 2002  3 18 10 39 31 906  4.8325    171.48067    912.82640    855.06149      0.03776      8.20395      4.47285    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35111  -0.01350  -1.00000
    8106 2002  3 18 10 39 41 571  4.8326    171.48469    912.96949    855.18748      0.03766      8.22068      4.47172    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.35041  -0.01350  -1.00000
    8108 2002  3 18 10 39 51 236  4.8328    171.48872    913.11259    855.31364      0.03756      8.22156      4.46995    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34970  -0.01350  -1.00000
    8110 2002  3 18 10 40  0 902  4.8330    171.49276    913.25576    855.43991      0.03745      8.24149      4.46545    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34900  -0.01350  -1.00000
    8112 2002  3 18 10 40 10 569  4.8331    171.49681    913.39907    855.56639      0.03736      8.21216      4.45981    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34830  -0.01350  -1.00000
    8114 2002  3 18 10 40 20 235  4.8333    171.50086    913.54264    855.69328      0.03728      8.22673      4.45639    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34759  -0.01350  -1.00000
    8117 2002  3 18 10 40 34 735  4.8335    171.50696    913.75855    855.88328      0.03721      8.22895      4.45178    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34654  -0.01350  -1.00000
    8119 2002  3 18 10 40 44 403  4.8337    171.51104    913.90284    856.00963      0.03718      8.22286      4.45228    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34584  -0.01350  -1.00000
    8121 2002  3 18 10 40 54  70  4.8339    171.51512    914.04730    856.13600      0.03714      8.21282      4.45291    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34513  -0.01350  -1.00000
    8123 2002  3 18 10 41  3 738  4.8340    171.51921    914.19179    856.26243      0.03709      8.20149      4.45612    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34443  -0.01350  -1.00000
    8125 2002  3 18 10 41 13 407  4.8342    171.52330    914.33617    856.38866      0.03706      8.18914      4.46046    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34373  -0.01350  -1.00000
    8127 2002  3 18 10 41 23  75  4.8343    171.52741    914.48037    856.51456      0.03705      8.17564      4.46413    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34302  -0.01350  -1.00000
    8129 2002  3 18 10 41 32 744  4.8345    171.53152    914.62438    856.64051      0.03702      8.16136      4.46697    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34232  -0.01349  -1.00000
    8131 2002  3 18 10 41 42 413  4.8346    171.53564    914.76827    856.76625      0.03696      8.15499      4.46896    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34162  -0.01349  -1.00000
    8133 2002  3 18 10 41 52  83  4.8348    171.53976    914.91214    856.89203      0.03691      8.14872      4.46904    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34091  -0.01349  -1.00000
    8135 2002  3 18 10 42  1 752  4.8349    171.54389    915.05612    857.01782      0.03686      8.14116      4.46865    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.34021  -0.01349  -1.00000
    8137 2002  3 18 10 42 11 422  4.8350    171.54804    915.20027    857.14350      0.03679      8.12541      4.46873    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33951  -0.01349  -1.00000
    8139 2002  3 18 10 42 21  93  4.8352    171.55219    915.34463    857.26940      0.03671      8.11047      4.46712    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33881  -0.01349  -1.00000
    8141 2002  3 18 10 42 30 763  4.8353    171.55634    915.48918    857.39547      0.03663      8.09970      4.46696    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33810  -0.01349  -1.00000
    8143 2002  3 18 10 42 40 434  4.8355    171.56051    915.63393    857.52181      0.03656      8.07628      4.46554    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33740  -0.01349  -1.00000
    8145 2002  3 18 10 42 50 105  4.8356    171.56468    915.77890    857.64811      0.03649      8.04111      4.46492    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33670  -0.01349  -1.00000
    8148 2002  3 18 10 43  4 613  4.8358    171.57096    915.99685    857.83785      0.03639      8.04156      4.46399    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33564  -0.01349  -1.00000
    8150 2002  3 18 10 43 14 285  4.8360    171.57515    916.14243    857.96499      0.03632      8.05976      4.46297    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33494  -0.01349  -1.00000
    8152 2002  3 18 10 43 23 957  4.8361    171.57936    916.28812    858.09205      0.03624      8.06959      4.46097    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33423  -0.01348  -1.00000
    8154 2002  3 18 10 43 33 629  4.8362    171.58357    916.43369    858.21925      0.03618      8.08382      4.45837    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33353  -0.01348  -1.00000
    8156 2002  3 18 10 43 43 302  4.8364    171.58780    916.57893    858.34624      0.03613      8.10948      4.46020    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33283  -0.01348  -1.00000
    8158 2002  3 18 10 43 52 975  4.8365    171.59204    916.72371    858.47350      0.03607      8.13923      4.46314    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33212  -0.01348  -1.00000
    8160 2002  3 18 10 44  2 648  4.8366    171.59629    916.86798    858.60076      0.03601      8.16724      4.46620    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33142  -0.01348  -1.00000
    8162 2002  3 18 10 44 12 321  4.8367    171.60056    917.01184    858.72807      0.03595      8.19137      4.47058    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33072  -0.01348  -1.00000
    8164 2002  3 18 10 44 21 995  4.8368    171.60484    917.15545    858.85521      0.03590      8.21063      4.47432    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.33001  -0.01348  -1.00000
